missing layer id in ptree.rf	EnglishA-wsj_0003-s29
missing layer id in ptree.rf	EnglishA-wsj_0003-s30
ord-error ord	EnglishA-wsj_0004-s11-t13	13>12
missing layer id in ptree.rf	EnglishA-wsj_0004-s1
missing layer id in ptree.rf	EnglishA-wsj_0004-s2
missing layer id in ptree.rf	EnglishA-wsj_0004-s3
missing layer id in ptree.rf	EnglishA-wsj_0004-s4
missing layer id in ptree.rf	EnglishA-wsj_0004-s5
missing layer id in ptree.rf	EnglishA-wsj_0004-s6
missing layer id in ptree.rf	EnglishA-wsj_0004-s7
missing layer id in ptree.rf	EnglishA-wsj_0004-s8
missing layer id in ptree.rf	EnglishA-wsj_0004-s9
missing layer id in ptree.rf	EnglishA-wsj_0004-s10
missing layer id in ptree.rf	EnglishA-wsj_0004-s11
missing layer id in ptree.rf	EnglishA-wsj_0004-s12
missing layer id in ptree.rf	EnglishA-wsj_0004-s13
missing layer id in ptree.rf	EnglishA-wsj_0004-s14
missing layer id in ptree.rf	EnglishA-wsj_0004-s15
missing layer id in ptree.rf	EnglishA-wsj_0004-s16
missing layer id in ptree.rf	EnglishA-wsj_0004-s17
missing layer id in ptree.rf	EnglishA-wsj_0005-s1
missing layer id in ptree.rf	EnglishA-wsj_0005-s2
missing layer id in ptree.rf	EnglishA-wsj_0005-s3
ord-error ord	EnglishA-wsj_0006-s1-t7	7>6
missing layer id in ptree.rf	EnglishA-wsj_0006-s1
missing layer id in ptree.rf	EnglishA-wsj_0006-s2
ord-error ord	EnglishA-wsj_0007-s1-t6	6>5
ord-error ord	EnglishA-wsj_0007-s4-t15	15>14
missing layer id in ptree.rf	EnglishA-wsj_0007-s1
missing layer id in ptree.rf	EnglishA-wsj_0007-s2
missing layer id in ptree.rf	EnglishA-wsj_0007-s3
missing layer id in ptree.rf	EnglishA-wsj_0007-s4
ord-error ord	EnglishA-wsj_0008-s2-t25	25>24
ord-error ord	EnglishA-wsj_0008-s3-t15	15>14
ord-error ord	EnglishA-wsj_0008-s5-t15	15>14
ord-error ord	EnglishA-wsj_0008-s6-t5	5>4
missing layer id in ptree.rf	EnglishA-wsj_0008-s1
missing layer id in ptree.rf	EnglishA-wsj_0008-s2
missing layer id in ptree.rf	EnglishA-wsj_0008-s3
missing layer id in ptree.rf	EnglishA-wsj_0008-s4
missing layer id in ptree.rf	EnglishA-wsj_0008-s5
missing layer id in ptree.rf	EnglishA-wsj_0008-s6
missing layer id in ptree.rf	EnglishA-wsj_0009-s1
missing layer id in ptree.rf	EnglishA-wsj_0009-s2
missing layer id in ptree.rf	EnglishA-wsj_0009-s3
missing layer id in ptree.rf	EnglishA-wsj_0009-s4
ord-error ord	EnglishA-wsj_0010-s14-t10	10>9
missing layer id in ptree.rf	EnglishA-wsj_0010-s1
missing layer id in ptree.rf	EnglishA-wsj_0010-s2
missing layer id in ptree.rf	EnglishA-wsj_0010-s3
missing layer id in ptree.rf	EnglishA-wsj_0010-s4
missing layer id in ptree.rf	EnglishA-wsj_0010-s5
missing layer id in ptree.rf	EnglishA-wsj_0010-s6
missing layer id in ptree.rf	EnglishA-wsj_0010-s7
missing layer id in ptree.rf	EnglishA-wsj_0010-s8
missing layer id in ptree.rf	EnglishA-wsj_0010-s9
missing layer id in ptree.rf	EnglishA-wsj_0010-s10
missing layer id in ptree.rf	EnglishA-wsj_0010-s11
missing layer id in ptree.rf	EnglishA-wsj_0010-s12
missing layer id in ptree.rf	EnglishA-wsj_0010-s13
missing layer id in ptree.rf	EnglishA-wsj_0010-s14
missing layer id in ptree.rf	EnglishA-wsj_0010-s15
missing layer id in ptree.rf	EnglishA-wsj_0010-s16
missing layer id in ptree.rf	EnglishA-wsj_0010-s17
missing layer id in ptree.rf	EnglishA-wsj_0010-s18
missing layer id in ptree.rf	EnglishA-wsj_0010-s19
missing layer id in ptree.rf	EnglishA-wsj_0010-s20
ord-error ord	EnglishA-wsj_0011-s1-t12	12>11
ord-error ord	EnglishA-wsj_0011-s3-t10	10>9
ord-error ord	EnglishA-wsj_0011-s5-t5	5>4
ord-error ord	EnglishA-wsj_0011-s6-t18	18>17
ord-error ord	EnglishA-wsj_0011-s7-t25	25>24
ord-error ord	EnglishA-wsj_0011-s8-t8	8>7
missing layer id in ptree.rf	EnglishA-wsj_0011-s1
missing layer id in ptree.rf	EnglishA-wsj_0011-s2
missing layer id in ptree.rf	EnglishA-wsj_0011-s3
missing layer id in ptree.rf	EnglishA-wsj_0011-s4
missing layer id in ptree.rf	EnglishA-wsj_0011-s5
missing layer id in ptree.rf	EnglishA-wsj_0011-s6
missing layer id in ptree.rf	EnglishA-wsj_0011-s7
missing layer id in ptree.rf	EnglishA-wsj_0011-s8
ord-error ord	EnglishA-wsj_0012-s1-t23	23>22
ord-error ord	EnglishA-wsj_0012-s4-t12	12>11
ord-error ord	EnglishA-wsj_0012-s6-t52	52>51
ord-error ord	EnglishA-wsj_0012-s8-t4	4>3
ord-error ord	EnglishA-wsj_0012-s9-t30	30>29
ord-error ord	EnglishA-wsj_0012-s10-t5	5>4
missing layer id in ptree.rf	EnglishA-wsj_0012-s1
missing layer id in ptree.rf	EnglishA-wsj_0012-s2
missing layer id in ptree.rf	EnglishA-wsj_0012-s3
missing layer id in ptree.rf	EnglishA-wsj_0012-s4
missing layer id in ptree.rf	EnglishA-wsj_0012-s5
missing layer id in ptree.rf	EnglishA-wsj_0012-s6
missing layer id in ptree.rf	EnglishA-wsj_0012-s7
missing layer id in ptree.rf	EnglishA-wsj_0012-s8
missing layer id in ptree.rf	EnglishA-wsj_0012-s9
missing layer id in ptree.rf	EnglishA-wsj_0012-s10
missing layer id in ptree.rf	EnglishA-wsj_0012-s11
missing layer id in ptree.rf	EnglishA-wsj_0012-s12
missing layer id in ptree.rf	EnglishA-wsj_0012-s13
missing layer id in ptree.rf	EnglishA-wsj_0012-s14
missing layer id in ptree.rf	EnglishA-wsj_0012-s15
missing layer id in ptree.rf	EnglishA-wsj_0012-s16
ord-error ord	EnglishA-wsj_0013-s3-t18	18>17
ord-error ord	EnglishA-wsj_0013-s5-t21	21>20
ord-error ord	EnglishA-wsj_0013-s6-t18	18>17
ord-error ord	EnglishA-wsj_0013-s10-t31	31>30
ord-error ord	EnglishA-wsj_0013-s12-t29	29>28
ord-error ord	EnglishA-wsj_0013-s13-t21	21>20
ord-error ord	EnglishA-wsj_0013-s14-t14	14>13
ord-error ord	EnglishA-wsj_0013-s17-t4	4>3
ord-error ord	EnglishA-wsj_0013-s18-t12	12>11
missing layer id in ptree.rf	EnglishA-wsj_0013-s1
missing layer id in ptree.rf	EnglishA-wsj_0013-s2
missing layer id in ptree.rf	EnglishA-wsj_0013-s3
missing layer id in ptree.rf	EnglishA-wsj_0013-s4
missing layer id in ptree.rf	EnglishA-wsj_0013-s5
missing layer id in ptree.rf	EnglishA-wsj_0013-s6
missing layer id in ptree.rf	EnglishA-wsj_0013-s7
missing layer id in ptree.rf	EnglishA-wsj_0013-s8
missing layer id in ptree.rf	EnglishA-wsj_0013-s9
missing layer id in ptree.rf	EnglishA-wsj_0013-s10
missing layer id in ptree.rf	EnglishA-wsj_0013-s11
missing layer id in ptree.rf	EnglishA-wsj_0013-s12
missing layer id in ptree.rf	EnglishA-wsj_0013-s13
missing layer id in ptree.rf	EnglishA-wsj_0013-s14
missing layer id in ptree.rf	EnglishA-wsj_0013-s15
missing layer id in ptree.rf	EnglishA-wsj_0013-s16
missing layer id in ptree.rf	EnglishA-wsj_0013-s17
missing layer id in ptree.rf	EnglishA-wsj_0013-s18
missing layer id in ptree.rf	EnglishA-wsj_0014-s1
missing layer id in ptree.rf	EnglishA-wsj_0014-s2
ord-error ord	EnglishA-wsj_0015-s1-t15	15>14
ord-error ord	EnglishA-wsj_0015-s2-t9	9>8
ord-error ord	EnglishA-wsj_0015-s3-t21	21>20
ord-error ord	EnglishA-wsj_0015-s6-t5	5>4
ord-error ord	EnglishA-wsj_0015-s8-t5	5>4
ord-error ord	EnglishA-wsj_0015-s9-t13	13>12
ord-error ord	EnglishA-wsj_0015-s11-t17	17>16
ord-error ord	EnglishA-wsj_0015-s12-t6	6>5
ord-error ord	EnglishA-wsj_0015-s13-t12	12>11
ord-error ord	EnglishA-wsj_0015-s17-t17	17>16
ord-error ord	EnglishA-wsj_0015-s18-t14	14>13
ord-error ord	EnglishA-wsj_0015-s22-t10	10>9
ord-error ord	EnglishA-wsj_0015-s24-t13	13>12
missing layer id in ptree.rf	EnglishA-wsj_0015-s1
missing layer id in ptree.rf	EnglishA-wsj_0015-s2
missing layer id in ptree.rf	EnglishA-wsj_0015-s3
missing layer id in ptree.rf	EnglishA-wsj_0015-s4
missing layer id in ptree.rf	EnglishA-wsj_0015-s5
missing layer id in ptree.rf	EnglishA-wsj_0015-s6
missing layer id in ptree.rf	EnglishA-wsj_0015-s7
missing layer id in ptree.rf	EnglishA-wsj_0015-s8
missing layer id in ptree.rf	EnglishA-wsj_0015-s9
missing layer id in ptree.rf	EnglishA-wsj_0015-s10
missing layer id in ptree.rf	EnglishA-wsj_0015-s11
missing layer id in ptree.rf	EnglishA-wsj_0015-s12
missing layer id in ptree.rf	EnglishA-wsj_0015-s13
missing layer id in ptree.rf	EnglishA-wsj_0015-s14
missing layer id in ptree.rf	EnglishA-wsj_0015-s15
missing layer id in ptree.rf	EnglishA-wsj_0015-s16
missing layer id in ptree.rf	EnglishA-wsj_0015-s17
missing layer id in ptree.rf	EnglishA-wsj_0015-s18
missing layer id in ptree.rf	EnglishA-wsj_0015-s19
missing layer id in ptree.rf	EnglishA-wsj_0015-s20
missing layer id in ptree.rf	EnglishA-wsj_0015-s21
missing layer id in ptree.rf	EnglishA-wsj_0015-s22
missing layer id in ptree.rf	EnglishA-wsj_0015-s23
missing layer id in ptree.rf	EnglishA-wsj_0015-s24
ord-error ord	EnglishA-wsj_0016-s1-t38	38>37
missing layer id in ptree.rf	EnglishA-wsj_0016-s1
missing layer id in ptree.rf	EnglishA-wsj_0016-s2
missing layer id in ptree.rf	EnglishA-wsj_0016-s3
missing layer id in ptree.rf	EnglishA-wsj_0016-s4
missing layer id in ptree.rf	EnglishA-wsj_0016-s5
missing layer id in ptree.rf	EnglishA-wsj_0016-s6
ord-error ord	EnglishA-wsj_0017-s1-t15	15>14
ord-error ord	EnglishA-wsj_0017-s2-t34	34>33
missing layer id in ptree.rf	EnglishA-wsj_0017-s1
missing layer id in ptree.rf	EnglishA-wsj_0017-s2
missing layer id in ptree.rf	EnglishA-wsj_0017-s3
ord-error ord	EnglishA-wsj_0018-s5-t19	19>18
ord-error ord	EnglishA-wsj_0018-s10-t17	17>16
ord-error ord	EnglishA-wsj_0018-s12-t18	18>17
ord-error ord	EnglishA-wsj_0018-s13-t17	17>16
ord-error ord	EnglishA-wsj_0018-s16-t6	6>5
ord-error ord	EnglishA-wsj_0018-s18-t25	25>24
ord-error ord	EnglishA-wsj_0018-s22-t6	6>5
ord-error ord	EnglishA-wsj_0018-s27-t14	14>13
ord-error ord	EnglishA-wsj_0018-s30-t25	25>24
ord-error ord	EnglishA-wsj_0018-s31-t21	21>20
ord-error ord	EnglishA-wsj_0018-s33-t19	19>18
ord-error ord	EnglishA-wsj_0018-s34-t13	13>12
ord-error ord	EnglishA-wsj_0018-s37-t13	13>12
missing layer id in ptree.rf	EnglishA-wsj_0018-s1
missing layer id in ptree.rf	EnglishA-wsj_0018-s2
missing layer id in ptree.rf	EnglishA-wsj_0018-s3
missing layer id in ptree.rf	EnglishA-wsj_0018-s4
missing layer id in ptree.rf	EnglishA-wsj_0018-s5
missing layer id in ptree.rf	EnglishA-wsj_0018-s6
missing layer id in ptree.rf	EnglishA-wsj_0018-s7
missing layer id in ptree.rf	EnglishA-wsj_0018-s8
missing layer id in ptree.rf	EnglishA-wsj_0018-s9
missing layer id in ptree.rf	EnglishA-wsj_0018-s10
missing layer id in ptree.rf	EnglishA-wsj_0018-s11
missing layer id in ptree.rf	EnglishA-wsj_0018-s12
missing layer id in ptree.rf	EnglishA-wsj_0018-s13
missing layer id in ptree.rf	EnglishA-wsj_0018-s14
missing layer id in ptree.rf	EnglishA-wsj_0018-s15
missing layer id in ptree.rf	EnglishA-wsj_0018-s16
missing layer id in ptree.rf	EnglishA-wsj_0018-s17
missing layer id in ptree.rf	EnglishA-wsj_0018-s18
missing layer id in ptree.rf	EnglishA-wsj_0018-s19
missing layer id in ptree.rf	EnglishA-wsj_0018-s20
missing layer id in ptree.rf	EnglishA-wsj_0018-s21
missing layer id in ptree.rf	EnglishA-wsj_0018-s22
missing layer id in ptree.rf	EnglishA-wsj_0018-s23
missing layer id in ptree.rf	EnglishA-wsj_0018-s24
missing layer id in ptree.rf	EnglishA-wsj_0018-s25
missing layer id in ptree.rf	EnglishA-wsj_0018-s26
missing layer id in ptree.rf	EnglishA-wsj_0018-s27
missing layer id in ptree.rf	EnglishA-wsj_0018-s28
missing layer id in ptree.rf	EnglishA-wsj_0018-s29
missing layer id in ptree.rf	EnglishA-wsj_0018-s30
missing layer id in ptree.rf	EnglishA-wsj_0018-s31
missing layer id in ptree.rf	EnglishA-wsj_0018-s32
missing layer id in ptree.rf	EnglishA-wsj_0018-s33
missing layer id in ptree.rf	EnglishA-wsj_0018-s34
missing layer id in ptree.rf	EnglishA-wsj_0018-s35
missing layer id in ptree.rf	EnglishA-wsj_0018-s36
missing layer id in ptree.rf	EnglishA-wsj_0018-s37
missing layer id in ptree.rf	EnglishA-wsj_0019-s1
missing layer id in ptree.rf	EnglishA-wsj_0019-s2
missing layer id in ptree.rf	EnglishA-wsj_0019-s3
missing layer id in ptree.rf	EnglishA-wsj_0019-s4
missing layer id in ptree.rf	EnglishA-wsj_0019-s5
missing layer id in ptree.rf	EnglishA-wsj_0019-s6
missing layer id in ptree.rf	EnglishA-wsj_0019-s7
missing layer id in ptree.rf	EnglishA-wsj_0019-s8
missing layer id in ptree.rf	EnglishA-wsj_0019-s9
ord-error ord	EnglishA-wsj_0020-s2-t40	40>39
ord-error ord	EnglishA-wsj_0020-s4-t5	5>4
ord-error ord	EnglishA-wsj_0020-s11-t40	40>39
ord-error ord	EnglishA-wsj_0020-s17-t4	4>3
missing layer id in ptree.rf	EnglishA-wsj_0020-s1
missing layer id in ptree.rf	EnglishA-wsj_0020-s2
missing layer id in ptree.rf	EnglishA-wsj_0020-s3
missing layer id in ptree.rf	EnglishA-wsj_0020-s4
missing layer id in ptree.rf	EnglishA-wsj_0020-s5
missing layer id in ptree.rf	EnglishA-wsj_0020-s6
missing layer id in ptree.rf	EnglishA-wsj_0020-s7
missing layer id in ptree.rf	EnglishA-wsj_0020-s8
missing layer id in ptree.rf	EnglishA-wsj_0020-s9
missing layer id in ptree.rf	EnglishA-wsj_0020-s10
missing layer id in ptree.rf	EnglishA-wsj_0020-s11
missing layer id in ptree.rf	EnglishA-wsj_0020-s12
missing layer id in ptree.rf	EnglishA-wsj_0020-s13
missing layer id in ptree.rf	EnglishA-wsj_0020-s14
missing layer id in ptree.rf	EnglishA-wsj_0020-s15
missing layer id in ptree.rf	EnglishA-wsj_0020-s16
missing layer id in ptree.rf	EnglishA-wsj_0020-s17
missing layer id in ptree.rf	EnglishA-wsj_0020-s18
missing layer id in ptree.rf	EnglishA-wsj_0020-s19
missing layer id in ptree.rf	EnglishA-wsj_0020-s20
missing layer id in ptree.rf	EnglishA-wsj_0020-s21
ord-error ord	EnglishA-wsj_0021-s7-t7	7>6
missing layer id in ptree.rf	EnglishA-wsj_0021-s1
missing layer id in ptree.rf	EnglishA-wsj_0021-s2
missing layer id in ptree.rf	EnglishA-wsj_0021-s3
missing layer id in ptree.rf	EnglishA-wsj_0021-s4
missing layer id in ptree.rf	EnglishA-wsj_0021-s5
missing layer id in ptree.rf	EnglishA-wsj_0021-s6
missing layer id in ptree.rf	EnglishA-wsj_0021-s7
missing layer id in ptree.rf	EnglishA-wsj_0021-s8
ord-error ord	EnglishA-wsj_0022-s7-t13	13>12
ord-error ord	EnglishA-wsj_0022-s17-t12	12>11
missing layer id in ptree.rf	EnglishA-wsj_0022-s1
missing layer id in ptree.rf	EnglishA-wsj_0022-s2
missing layer id in ptree.rf	EnglishA-wsj_0022-s3
missing layer id in ptree.rf	EnglishA-wsj_0022-s4
missing layer id in ptree.rf	EnglishA-wsj_0022-s5
missing layer id in ptree.rf	EnglishA-wsj_0022-s6
missing layer id in ptree.rf	EnglishA-wsj_0022-s7
missing layer id in ptree.rf	EnglishA-wsj_0022-s8
missing layer id in ptree.rf	EnglishA-wsj_0022-s9
missing layer id in ptree.rf	EnglishA-wsj_0022-s10
missing layer id in ptree.rf	EnglishA-wsj_0022-s11
missing layer id in ptree.rf	EnglishA-wsj_0022-s12
missing layer id in ptree.rf	EnglishA-wsj_0022-s13
missing layer id in ptree.rf	EnglishA-wsj_0022-s14
missing layer id in ptree.rf	EnglishA-wsj_0022-s15
missing layer id in ptree.rf	EnglishA-wsj_0022-s16
missing layer id in ptree.rf	EnglishA-wsj_0022-s17
ord-error ord	EnglishA-wsj_0023-s1-t13	13>12
ord-error ord	EnglishA-wsj_0023-s3-t4	4>3
missing layer id in ptree.rf	EnglishA-wsj_0023-s1
missing layer id in ptree.rf	EnglishA-wsj_0023-s2
missing layer id in ptree.rf	EnglishA-wsj_0023-s3
missing layer id in ptree.rf	EnglishA-wsj_0023-s4
ord-error ord	EnglishA-wsj_0024-s3-t4	4>3
ord-error ord	EnglishA-wsj_0024-s8-t4	4>3
missing layer id in ptree.rf	EnglishA-wsj_0024-s1
missing layer id in ptree.rf	EnglishA-wsj_0024-s2
missing layer id in ptree.rf	EnglishA-wsj_0024-s3
missing layer id in ptree.rf	EnglishA-wsj_0024-s4
missing layer id in ptree.rf	EnglishA-wsj_0024-s5
missing layer id in ptree.rf	EnglishA-wsj_0024-s6
missing layer id in ptree.rf	EnglishA-wsj_0024-s7
missing layer id in ptree.rf	EnglishA-wsj_0024-s8
ord-error ord	EnglishA-wsj_0025-s1-t6	6>5
missing layer id in ptree.rf	EnglishA-wsj_0025-s1
missing layer id in ptree.rf	EnglishA-wsj_0025-s2
missing layer id in ptree.rf	EnglishA-wsj_0025-s3
ord-error ord	EnglishA-wsj_0026-s7-t6	6>5
missing layer id in ptree.rf	EnglishA-wsj_0026-s1
missing layer id in ptree.rf	EnglishA-wsj_0026-s2
missing layer id in ptree.rf	EnglishA-wsj_0026-s3
missing layer id in ptree.rf	EnglishA-wsj_0026-s4
missing layer id in ptree.rf	EnglishA-wsj_0026-s5
missing layer id in ptree.rf	EnglishA-wsj_0026-s6
missing layer id in ptree.rf	EnglishA-wsj_0026-s7
missing layer id in ptree.rf	EnglishA-wsj_0026-s8
ord-error ord	EnglishA-wsj_0027-s2-t33	33>32
ord-error ord	EnglishA-wsj_0027-s7-t19	19>18
ord-error ord	EnglishA-wsj_0027-s9-t4	4>3
ord-error ord	EnglishA-wsj_0027-s11-t5	5>4
ord-error ord	EnglishA-wsj_0027-s13-t4	4>3
missing layer id in ptree.rf	EnglishA-wsj_0027-s1
missing layer id in ptree.rf	EnglishA-wsj_0027-s2
missing layer id in ptree.rf	EnglishA-wsj_0027-s3
missing layer id in ptree.rf	EnglishA-wsj_0027-s4
missing layer id in ptree.rf	EnglishA-wsj_0027-s5
missing layer id in ptree.rf	EnglishA-wsj_0027-s6
missing layer id in ptree.rf	EnglishA-wsj_0027-s7
missing layer id in ptree.rf	EnglishA-wsj_0027-s8
missing layer id in ptree.rf	EnglishA-wsj_0027-s9
missing layer id in ptree.rf	EnglishA-wsj_0027-s10
missing layer id in ptree.rf	EnglishA-wsj_0027-s11
missing layer id in ptree.rf	EnglishA-wsj_0027-s12
missing layer id in ptree.rf	EnglishA-wsj_0027-s13
missing layer id in ptree.rf	EnglishA-wsj_0028-s1
ord-error ord	EnglishA-wsj_0029-s3-t4	4>3
ord-error ord	EnglishA-wsj_0029-s11-t11	11>10
ord-error ord	EnglishA-wsj_0029-s13-t20	20>19
missing layer id in ptree.rf	EnglishA-wsj_0029-s1
missing layer id in ptree.rf	EnglishA-wsj_0029-s2
missing layer id in ptree.rf	EnglishA-wsj_0029-s3
missing layer id in ptree.rf	EnglishA-wsj_0029-s4
missing layer id in ptree.rf	EnglishA-wsj_0029-s5
missing layer id in ptree.rf	EnglishA-wsj_0029-s6
missing layer id in ptree.rf	EnglishA-wsj_0029-s7
missing layer id in ptree.rf	EnglishA-wsj_0029-s8
missing layer id in ptree.rf	EnglishA-wsj_0029-s9
missing layer id in ptree.rf	EnglishA-wsj_0029-s10
missing layer id in ptree.rf	EnglishA-wsj_0029-s11
missing layer id in ptree.rf	EnglishA-wsj_0029-s12
missing layer id in ptree.rf	EnglishA-wsj_0029-s13
missing layer id in ptree.rf	EnglishA-wsj_0030-s1
ord-error ord	EnglishA-wsj_0031-s1-t5	5>4
missing layer id in ptree.rf	EnglishA-wsj_0031-s1
missing layer id in ptree.rf	EnglishA-wsj_0031-s2
missing layer id in ptree.rf	EnglishA-wsj_0032-s1
missing layer id in ptree.rf	EnglishA-wsj_0032-s2
missing layer id in ptree.rf	EnglishA-wsj_0032-s3
missing layer id in ptree.rf	EnglishA-wsj_0032-s4
ord-error ord	EnglishA-wsj_0033-s1-t23	23>22
ord-error ord	EnglishA-wsj_0033-s4-t10	10>9
missing layer id in ptree.rf	EnglishA-wsj_0033-s1
missing layer id in ptree.rf	EnglishA-wsj_0033-s2
missing layer id in ptree.rf	EnglishA-wsj_0033-s3
missing layer id in ptree.rf	EnglishA-wsj_0033-s4
ord-error ord	EnglishA-wsj_0034-s28-t34	34>33
ord-error ord	EnglishA-wsj_0034-s33-t19	19>18
missing layer id in ptree.rf	EnglishA-wsj_0034-s1
missing layer id in ptree.rf	EnglishA-wsj_0034-s2
missing layer id in ptree.rf	EnglishA-wsj_0034-s3
missing layer id in ptree.rf	EnglishA-wsj_0034-s4
missing layer id in ptree.rf	EnglishA-wsj_0034-s5
missing layer id in ptree.rf	EnglishA-wsj_0034-s6
missing layer id in ptree.rf	EnglishA-wsj_0034-s7
missing layer id in ptree.rf	EnglishA-wsj_0034-s8
missing layer id in ptree.rf	EnglishA-wsj_0034-s9
missing layer id in ptree.rf	EnglishA-wsj_0034-s10
missing layer id in ptree.rf	EnglishA-wsj_0034-s11
missing layer id in ptree.rf	EnglishA-wsj_0034-s12
missing layer id in ptree.rf	EnglishA-wsj_0034-s13
missing layer id in ptree.rf	EnglishA-wsj_0034-s14
missing layer id in ptree.rf	EnglishA-wsj_0034-s15
missing layer id in ptree.rf	EnglishA-wsj_0034-s16
missing layer id in ptree.rf	EnglishA-wsj_0034-s17
missing layer id in ptree.rf	EnglishA-wsj_0034-s18
missing layer id in ptree.rf	EnglishA-wsj_0034-s19
missing layer id in ptree.rf	EnglishA-wsj_0034-s20
missing layer id in ptree.rf	EnglishA-wsj_0034-s21
missing layer id in ptree.rf	EnglishA-wsj_0034-s22
missing layer id in ptree.rf	EnglishA-wsj_0034-s23
missing layer id in ptree.rf	EnglishA-wsj_0034-s24
missing layer id in ptree.rf	EnglishA-wsj_0034-s25
missing layer id in ptree.rf	EnglishA-wsj_0034-s26
missing layer id in ptree.rf	EnglishA-wsj_0034-s27
missing layer id in ptree.rf	EnglishA-wsj_0034-s28
missing layer id in ptree.rf	EnglishA-wsj_0034-s29
missing layer id in ptree.rf	EnglishA-wsj_0034-s30
missing layer id in ptree.rf	EnglishA-wsj_0034-s31
missing layer id in ptree.rf	EnglishA-wsj_0034-s32
missing layer id in ptree.rf	EnglishA-wsj_0034-s33
missing layer id in ptree.rf	EnglishA-wsj_0034-s34
missing layer id in ptree.rf	EnglishA-wsj_0034-s35
missing layer id in ptree.rf	EnglishA-wsj_0034-s36
missing layer id in ptree.rf	EnglishA-wsj_0034-s37
missing layer id in ptree.rf	EnglishA-wsj_0034-s38
missing layer id in ptree.rf	EnglishA-wsj_0034-s39
ord-error ord	EnglishA-wsj_0035-s1-t20	20>19
ord-error ord	EnglishA-wsj_0035-s4-t11	11>10
missing layer id in ptree.rf	EnglishA-wsj_0035-s1
missing layer id in ptree.rf	EnglishA-wsj_0035-s2
missing layer id in ptree.rf	EnglishA-wsj_0035-s3
missing layer id in ptree.rf	EnglishA-wsj_0035-s4
missing layer id in ptree.rf	EnglishA-wsj_0035-s5
missing layer id in ptree.rf	EnglishA-wsj_0035-s6
missing layer id in ptree.rf	EnglishA-wsj_0035-s7
missing layer id in ptree.rf	EnglishA-wsj_0035-s8
missing layer id in ptree.rf	EnglishA-wsj_0035-s9
missing layer id in ptree.rf	EnglishA-wsj_0035-s10
missing layer id in ptree.rf	EnglishA-wsj_0035-s11
ord-error ord	EnglishA-wsj_0036-s2-t11	11>10
ord-error ord	EnglishA-wsj_0036-s4-t8	8>7
ord-error ord	EnglishA-wsj_0036-s6-t7	7>6
ord-error ord	EnglishA-wsj_0036-s8-t10	10>9
ord-error ord	EnglishA-wsj_0036-s11-t15	15>14
ord-error ord	EnglishA-wsj_0036-s21-t4	4>3
ord-error ord	EnglishA-wsj_0036-s22-t17	17>16
ord-error ord	EnglishA-wsj_0036-s26-t5	5>4
ord-error ord	EnglishA-wsj_0036-s27-t14	14>13
ord-error ord	EnglishA-wsj_0036-s29-t11	11>10
ord-error ord	EnglishA-wsj_0036-s30-t14	14>13
ord-error ord	EnglishA-wsj_0036-s31-t17	17>16
ord-error ord	EnglishA-wsj_0036-s33-t12	12>11
ord-error ord	EnglishA-wsj_0036-s35-t20	20>19
